Original File Name,New File Name,Original Path,New Path,Project Name,Year
P1040829.JPG,2009_THTHB_TYTUL_ROBOCYZ._Working_Title._image02of09.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Hermans House 2002-2020/2009 THTHB TYTUL ROBOCYZ. Working Title./2009 THTHB TYTUL ROBOCYZ. Working Title._gallery/P1040829.JPG,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2009 THTHB TYTUL ROBOCYZ. Working Title./2009 THTHB TYTUL ROBOCYZ. Working Title._gallery/2009_THTHB_TYTUL_ROBOCYZ._Working_Title._image02of09.png,THTHB TYTUL ROBOCYZ. Working Title.,2009
P1050131.JPG,2009_THTHB_TYTUL_ROBOCYZ._Working_Title._image03of09.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Hermans House 2002-2020/2009 THTHB TYTUL ROBOCYZ. Working Title./2009 THTHB TYTUL ROBOCYZ. Working Title._gallery/P1050131.JPG,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2009 THTHB TYTUL ROBOCYZ. Working Title./2009 THTHB TYTUL ROBOCYZ. Working Title._gallery/2009_THTHB_TYTUL_ROBOCYZ._Working_Title._image03of09.png,THTHB TYTUL ROBOCYZ. Working Title.,2009
P1050285.JPG,2009_THTHB_TYTUL_ROBOCYZ._Working_Title._image04of09.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Hermans House 2002-2020/2009 THTHB TYTUL ROBOCYZ. Working Title./2009 THTHB TYTUL ROBOCYZ. Working Title._gallery/P1050285.JPG,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2009 THTHB TYTUL ROBOCYZ. Working Title./2009 THTHB TYTUL ROBOCYZ. Working Title._gallery/2009_THTHB_TYTUL_ROBOCYZ._Working_Title._image04of09.png,THTHB TYTUL ROBOCYZ. Working Title.,2009
P1050293.JPG,2009_THTHB_TYTUL_ROBOCYZ._Working_Title._image05of09.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Hermans House 2002-2020/2009 THTHB TYTUL ROBOCYZ. Working Title./2009 THTHB TYTUL ROBOCYZ. Working Title._gallery/P1050293.JPG,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2009 THTHB TYTUL ROBOCYZ. Working Title./2009 THTHB TYTUL ROBOCYZ. Working Title._gallery/2009_THTHB_TYTUL_ROBOCYZ._Working_Title._image05of09.png,THTHB TYTUL ROBOCYZ. Working Title.,2009
P1050297.JPG,2009_THTHB_TYTUL_ROBOCYZ._Working_Title._image06of09.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Hermans House 2002-2020/2009 THTHB TYTUL ROBOCYZ. Working Title./2009 THTHB TYTUL ROBOCYZ. Working Title._gallery/P1050297.JPG,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2009 THTHB TYTUL ROBOCYZ. Working Title./2009 THTHB TYTUL ROBOCYZ. Working Title._gallery/2009_THTHB_TYTUL_ROBOCYZ._Working_Title._image06of09.png,THTHB TYTUL ROBOCYZ. Working Title.,2009
P1050300.JPG,2009_THTHB_TYTUL_ROBOCYZ._Working_Title._image07of09.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Hermans House 2002-2020/2009 THTHB TYTUL ROBOCYZ. Working Title./2009 THTHB TYTUL ROBOCYZ. Working Title._gallery/P1050300.JPG,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2009 THTHB TYTUL ROBOCYZ. Working Title./2009 THTHB TYTUL ROBOCYZ. Working Title._gallery/2009_THTHB_TYTUL_ROBOCYZ._Working_Title._image07of09.png,THTHB TYTUL ROBOCYZ. Working Title.,2009
P1050304.JPG,2009_THTHB_TYTUL_ROBOCYZ._Working_Title._image08of09.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Hermans House 2002-2020/2009 THTHB TYTUL ROBOCYZ. Working Title./2009 THTHB TYTUL ROBOCYZ. Working Title._gallery/P1050304.JPG,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2009 THTHB TYTUL ROBOCYZ. Working Title./2009 THTHB TYTUL ROBOCYZ. Working Title._gallery/2009_THTHB_TYTUL_ROBOCYZ._Working_Title._image08of09.png,THTHB TYTUL ROBOCYZ. Working Title.,2009
warsaw_B1.pdf,2009_THTHB_TYTUL_ROBOCYZ._Working_Title._image09of09.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Hermans House 2002-2020/2009 THTHB TYTUL ROBOCYZ. Working Title./2009 THTHB TYTUL ROBOCYZ. Working Title._gallery/warsaw_B1.pdf,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2009 THTHB TYTUL ROBOCYZ. Working Title./2009 THTHB TYTUL ROBOCYZ. Working Title._gallery/2009_THTHB_TYTUL_ROBOCYZ._Working_Title._image09of09.png,THTHB TYTUL ROBOCYZ. Working Title.,2009
Jackie Sumell's Opening 072.jpg,"2009_THTHB_We_Want,_We_Believe_Occidental_College_image01of07.png","/Volumes/T7 Shield/JACKIESUMELL.COM/NV Hermans House 2002-2020/2009 THTHB We Want, We Believe Occidental College/2009 THTHB We Want, We Believe Occidental College_gallery/Jackie Sumell's Opening 072.jpg","/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2009 THTHB We Want, We Believe Occidental College/2009 THTHB We Want, We Believe Occidental College_gallery/2009_THTHB_We_Want,_We_Believe_Occidental_College_image01of07.png","THTHB We Want, We Believe Occidental College",2009
Jackie Sumell's Opening 073 copy.jpg,"2009_THTHB_We_Want,_We_Believe_Occidental_College_image02of07.png","/Volumes/T7 Shield/JACKIESUMELL.COM/NV Hermans House 2002-2020/2009 THTHB We Want, We Believe Occidental College/2009 THTHB We Want, We Believe Occidental College_gallery/Jackie Sumell's Opening 073 copy.jpg","/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2009 THTHB We Want, We Believe Occidental College/2009 THTHB We Want, We Believe Occidental College_gallery/2009_THTHB_We_Want,_We_Believe_Occidental_College_image02of07.png","THTHB We Want, We Believe Occidental College",2009
Jackie Sumell's Opening 073.jpg,"2009_THTHB_We_Want,_We_Believe_Occidental_College_image03of07.png","/Volumes/T7 Shield/JACKIESUMELL.COM/NV Hermans House 2002-2020/2009 THTHB We Want, We Believe Occidental College/2009 THTHB We Want, We Believe Occidental College_gallery/Jackie Sumell's Opening 073.jpg","/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2009 THTHB We Want, We Believe Occidental College/2009 THTHB We Want, We Believe Occidental College_gallery/2009_THTHB_We_Want,_We_Believe_Occidental_College_image03of07.png","THTHB We Want, We Believe Occidental College",2009
Jackie Sumell's Opening 075 copy.jpg,"2009_THTHB_We_Want,_We_Believe_Occidental_College_image04of07.png","/Volumes/T7 Shield/JACKIESUMELL.COM/NV Hermans House 2002-2020/2009 THTHB We Want, We Believe Occidental College/2009 THTHB We Want, We Believe Occidental College_gallery/Jackie Sumell's Opening 075 copy.jpg","/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2009 THTHB We Want, We Believe Occidental College/2009 THTHB We Want, We Believe Occidental College_gallery/2009_THTHB_We_Want,_We_Believe_Occidental_College_image04of07.png","THTHB We Want, We Believe Occidental College",2009
Jackie Sumell's Opening 075.jpg,"2009_THTHB_We_Want,_We_Believe_Occidental_College_image05of07.png","/Volumes/T7 Shield/JACKIESUMELL.COM/NV Hermans House 2002-2020/2009 THTHB We Want, We Believe Occidental College/2009 THTHB We Want, We Believe Occidental College_gallery/Jackie Sumell's Opening 075.jpg","/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2009 THTHB We Want, We Believe Occidental College/2009 THTHB We Want, We Believe Occidental College_gallery/2009_THTHB_We_Want,_We_Believe_Occidental_College_image05of07.png","THTHB We Want, We Believe Occidental College",2009
Jackie Sumell's Opening 083.jpg,"2009_THTHB_We_Want,_We_Believe_Occidental_College_image06of07.png","/Volumes/T7 Shield/JACKIESUMELL.COM/NV Hermans House 2002-2020/2009 THTHB We Want, We Believe Occidental College/2009 THTHB We Want, We Believe Occidental College_gallery/Jackie Sumell's Opening 083.jpg","/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2009 THTHB We Want, We Believe Occidental College/2009 THTHB We Want, We Believe Occidental College_gallery/2009_THTHB_We_Want,_We_Believe_Occidental_College_image06of07.png","THTHB We Want, We Believe Occidental College",2009
Jackie Sumell's Opening 094.jpg,"2009_THTHB_We_Want,_We_Believe_Occidental_College_image07of07.png","/Volumes/T7 Shield/JACKIESUMELL.COM/NV Hermans House 2002-2020/2009 THTHB We Want, We Believe Occidental College/2009 THTHB We Want, We Believe Occidental College_gallery/Jackie Sumell's Opening 094.jpg","/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2009 THTHB We Want, We Believe Occidental College/2009 THTHB We Want, We Believe Occidental College_gallery/2009_THTHB_We_Want,_We_Believe_Occidental_College_image07of07.png","THTHB We Want, We Believe Occidental College",2009
JOly_3.pdf,2010_HH_Herman’s_Library_Solitude_image01of12.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Hermans House 2002-2020/2010 HH Herman’s Library Solitude/2010 HH Herman’s Library Solitude_gallery/JOly_3.pdf,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2010 HH Herman’s Library Solitude/2010 HH Herman’s Library Solitude_gallery/2010_HH_Herman’s_Library_Solitude_image01of12.png,HH Herman’s Library Solitude,2010
PB160181.jpg,2010_HH_Herman’s_Library_Solitude_image02of12.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Hermans House 2002-2020/2010 HH Herman’s Library Solitude/2010 HH Herman’s Library Solitude_gallery/PB160181.jpg,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2010 HH Herman’s Library Solitude/2010 HH Herman’s Library Solitude_gallery/2010_HH_Herman’s_Library_Solitude_image02of12.png,HH Herman’s Library Solitude,2010
PB160187.jpg,2010_HH_Herman’s_Library_Solitude_image03of12.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Hermans House 2002-2020/2010 HH Herman’s Library Solitude/2010 HH Herman’s Library Solitude_gallery/PB160187.jpg,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2010 HH Herman’s Library Solitude/2010 HH Herman’s Library Solitude_gallery/2010_HH_Herman’s_Library_Solitude_image03of12.png,HH Herman’s Library Solitude,2010
PB160190.jpg,2010_HH_Herman’s_Library_Solitude_image04of12.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Hermans House 2002-2020/2010 HH Herman’s Library Solitude/2010 HH Herman’s Library Solitude_gallery/PB160190.jpg,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2010 HH Herman’s Library Solitude/2010 HH Herman’s Library Solitude_gallery/2010_HH_Herman’s_Library_Solitude_image04of12.png,HH Herman’s Library Solitude,2010
PB160191.jpg,2010_HH_Herman’s_Library_Solitude_image05of12.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Hermans House 2002-2020/2010 HH Herman’s Library Solitude/2010 HH Herman’s Library Solitude_gallery/PB160191.jpg,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2010 HH Herman’s Library Solitude/2010 HH Herman’s Library Solitude_gallery/2010_HH_Herman’s_Library_Solitude_image05of12.png,HH Herman’s Library Solitude,2010
PB160192.jpg,2010_HH_Herman’s_Library_Solitude_image06of12.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Hermans House 2002-2020/2010 HH Herman’s Library Solitude/2010 HH Herman’s Library Solitude_gallery/PB160192.jpg,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2010 HH Herman’s Library Solitude/2010 HH Herman’s Library Solitude_gallery/2010_HH_Herman’s_Library_Solitude_image06of12.png,HH Herman’s Library Solitude,2010
Sommerfest_0033.JPG,2010_HH_Herman’s_Library_Solitude_image07of12.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Hermans House 2002-2020/2010 HH Herman’s Library Solitude/2010 HH Herman’s Library Solitude_gallery/Sommerfest_0033.JPG,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2010 HH Herman’s Library Solitude/2010 HH Herman’s Library Solitude_gallery/2010_HH_Herman’s_Library_Solitude_image07of12.png,HH Herman’s Library Solitude,2010
Sommerfest_0034.JPG,2010_HH_Herman’s_Library_Solitude_image08of12.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Hermans House 2002-2020/2010 HH Herman’s Library Solitude/2010 HH Herman’s Library Solitude_gallery/Sommerfest_0034.JPG,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2010 HH Herman’s Library Solitude/2010 HH Herman’s Library Solitude_gallery/2010_HH_Herman’s_Library_Solitude_image08of12.png,HH Herman’s Library Solitude,2010
Sommerfest_0035.JPG,2010_HH_Herman’s_Library_Solitude_image09of12.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Hermans House 2002-2020/2010 HH Herman’s Library Solitude/2010 HH Herman’s Library Solitude_gallery/Sommerfest_0035.JPG,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2010 HH Herman’s Library Solitude/2010 HH Herman’s Library Solitude_gallery/2010_HH_Herman’s_Library_Solitude_image09of12.png,HH Herman’s Library Solitude,2010
herman letters 1.TIF,2010_HH_Herman’s_Library_Solitude_image10of12.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Hermans House 2002-2020/2010 HH Herman’s Library Solitude/2010 HH Herman’s Library Solitude_gallery/herman letters 1.TIF,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2010 HH Herman’s Library Solitude/2010 HH Herman’s Library Solitude_gallery/2010_HH_Herman’s_Library_Solitude_image10of12.png,HH Herman’s Library Solitude,2010
herman letters 2.TIF,2010_HH_Herman’s_Library_Solitude_image11of12.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Hermans House 2002-2020/2010 HH Herman’s Library Solitude/2010 HH Herman’s Library Solitude_gallery/herman letters 2.TIF,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2010 HH Herman’s Library Solitude/2010 HH Herman’s Library Solitude_gallery/2010_HH_Herman’s_Library_Solitude_image11of12.png,HH Herman’s Library Solitude,2010
herman library 1.pdf,2010_HH_Herman’s_Library_Solitude_image12of12.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Hermans House 2002-2020/2010 HH Herman’s Library Solitude/2010 HH Herman’s Library Solitude_gallery/herman library 1.pdf,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2010 HH Herman’s Library Solitude/2010 HH Herman’s Library Solitude_gallery/2010_HH_Herman’s_Library_Solitude_image12of12.png,HH Herman’s Library Solitude,2010
Herman's Cell_vector.tif,2010_THTHB_St_Etienne_image02of04.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Hermans House 2002-2020/2010 THTHB St Etienne/2010 THTHB St Etienne_gallery/Herman's Cell_vector.tif,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2010 THTHB St Etienne/2010 THTHB St Etienne_gallery/2010_THTHB_St_Etienne_image02of04.png,THTHB St Etienne,2010
hermansvector_2.tif,2010_THTHB_St_Etienne_image04of04.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Hermans House 2002-2020/2010 THTHB St Etienne/2010 THTHB St Etienne_gallery/hermansvector_2.tif,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2010 THTHB St Etienne/2010 THTHB St Etienne_gallery/2010_THTHB_St_Etienne_image04of04.png,THTHB St Etienne,2010
doo-1616.jpg,2011_THTHB_RAE_image01of05.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Hermans House 2002-2020/2011 THTHB RAE/2011 THTHB RAE_gallery/doo-1616.jpg,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2011 THTHB RAE/2011 THTHB RAE_gallery/2011_THTHB_RAE_image01of05.png,THTHB RAE,2011
hh-nico-1485.jpg,2011_THTHB_RAE_image02of05.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Hermans House 2002-2020/2011 THTHB RAE/2011 THTHB RAE_gallery/hh-nico-1485.jpg,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2011 THTHB RAE/2011 THTHB RAE_gallery/2011_THTHB_RAE_image02of05.png,THTHB RAE,2011
hh-nico-1494.jpg,2011_THTHB_RAE_image03of05.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Hermans House 2002-2020/2011 THTHB RAE/2011 THTHB RAE_gallery/hh-nico-1494.jpg,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2011 THTHB RAE/2011 THTHB RAE_gallery/2011_THTHB_RAE_image03of05.png,THTHB RAE,2011
hh-nico-1528.jpg,2011_THTHB_RAE_image04of05.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Hermans House 2002-2020/2011 THTHB RAE/2011 THTHB RAE_gallery/hh-nico-1528.jpg,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2011 THTHB RAE/2011 THTHB RAE_gallery/2011_THTHB_RAE_image04of05.png,THTHB RAE,2011
hh-nico-1714.jpg,2011_THTHB_RAE_image05of05.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Hermans House 2002-2020/2011 THTHB RAE/2011 THTHB RAE_gallery/hh-nico-1714.jpg,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2011 THTHB RAE/2011 THTHB RAE_gallery/2011_THTHB_RAE_image05of05.png,THTHB RAE,2011
IMG_1095.JPG,2012_THTHB_Westobou_Festival_image01of10.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Hermans House 2002-2020/2012 THTHB Westobou Festival/2012 THTHB Westobou Festival_gallery/IMG_1095.JPG,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2012 THTHB Westobou Festival/2012 THTHB Westobou Festival_gallery/2012_THTHB_Westobou_Festival_image01of10.png,THTHB Westobou Festival,2012
IMG_1096.JPG,2012_THTHB_Westobou_Festival_image02of10.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Hermans House 2002-2020/2012 THTHB Westobou Festival/2012 THTHB Westobou Festival_gallery/IMG_1096.JPG,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2012 THTHB Westobou Festival/2012 THTHB Westobou Festival_gallery/2012_THTHB_Westobou_Festival_image02of10.png,THTHB Westobou Festival,2012
IMG_1097.JPG,2012_THTHB_Westobou_Festival_image03of10.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Hermans House 2002-2020/2012 THTHB Westobou Festival/2012 THTHB Westobou Festival_gallery/IMG_1097.JPG,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2012 THTHB Westobou Festival/2012 THTHB Westobou Festival_gallery/2012_THTHB_Westobou_Festival_image03of10.png,THTHB Westobou Festival,2012
IMG_1098.JPG,2012_THTHB_Westobou_Festival_image04of10.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Hermans House 2002-2020/2012 THTHB Westobou Festival/2012 THTHB Westobou Festival_gallery/IMG_1098.JPG,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2012 THTHB Westobou Festival/2012 THTHB Westobou Festival_gallery/2012_THTHB_Westobou_Festival_image04of10.png,THTHB Westobou Festival,2012
IMG_1099.JPG,2012_THTHB_Westobou_Festival_image05of10.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Hermans House 2002-2020/2012 THTHB Westobou Festival/2012 THTHB Westobou Festival_gallery/IMG_1099.JPG,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2012 THTHB Westobou Festival/2012 THTHB Westobou Festival_gallery/2012_THTHB_Westobou_Festival_image05of10.png,THTHB Westobou Festival,2012
IMG_1100.JPG,2012_THTHB_Westobou_Festival_image06of10.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Hermans House 2002-2020/2012 THTHB Westobou Festival/2012 THTHB Westobou Festival_gallery/IMG_1100.JPG,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2012 THTHB Westobou Festival/2012 THTHB Westobou Festival_gallery/2012_THTHB_Westobou_Festival_image06of10.png,THTHB Westobou Festival,2012
IMG_1101.JPG,2012_THTHB_Westobou_Festival_image07of10.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Hermans House 2002-2020/2012 THTHB Westobou Festival/2012 THTHB Westobou Festival_gallery/IMG_1101.JPG,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2012 THTHB Westobou Festival/2012 THTHB Westobou Festival_gallery/2012_THTHB_Westobou_Festival_image07of10.png,THTHB Westobou Festival,2012
IMG_1102.JPG,2012_THTHB_Westobou_Festival_image08of10.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Hermans House 2002-2020/2012 THTHB Westobou Festival/2012 THTHB Westobou Festival_gallery/IMG_1102.JPG,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2012 THTHB Westobou Festival/2012 THTHB Westobou Festival_gallery/2012_THTHB_Westobou_Festival_image08of10.png,THTHB Westobou Festival,2012
IMG_1103.JPG,2012_THTHB_Westobou_Festival_image09of10.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Hermans House 2002-2020/2012 THTHB Westobou Festival/2012 THTHB Westobou Festival_gallery/IMG_1103.JPG,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2012 THTHB Westobou Festival/2012 THTHB Westobou Festival_gallery/2012_THTHB_Westobou_Festival_image09of10.png,THTHB Westobou Festival,2012
Josh_Westobou_2013.JPG,2012_THTHB_Westobou_Festival_image10of10.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Hermans House 2002-2020/2012 THTHB Westobou Festival/2012 THTHB Westobou Festival_gallery/Josh_Westobou_2013.JPG,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2012 THTHB Westobou Festival/2012 THTHB Westobou Festival_gallery/2012_THTHB_Westobou_Festival_image10of10.png,THTHB Westobou Festival,2012
HH_TRAILER_2014.mov,2013_HH_Hermans_House_Documentary_image01of04.webm,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Hermans House 2002-2020/2013 HH Hermans House Documentary/2013 HH Hermans House Documentary_gallery/HH_TRAILER_2014.mov,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2013 HH Herman’s House Documentary/2013 HH Herman’s House Documentary_gallery/2013_HH_Hermans_House_Documentary_image01of04.webm,HH Hermans House Documentary,2013
Hermans-House.jpg,2013_HH_Hermans_House_Documentary_image02of04.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Hermans House 2002-2020/2013 HH Hermans House Documentary/2013 HH Hermans House Documentary_gallery/Hermans-House.jpg,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2013 HH Herman’s House Documentary/2013 HH Herman’s House Documentary_gallery/2013_HH_Hermans_House_Documentary_image02of04.png,HH Hermans House Documentary,2013
website.tiff,2013_HH_Hermans_House_Documentary_image03of04.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Hermans House 2002-2020/2013 HH Hermans House Documentary/2013 HH Hermans House Documentary_gallery/website.tiff,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2013 HH Herman’s House Documentary/2013 HH Herman’s House Documentary_gallery/2013_HH_Hermans_House_Documentary_image03of04.png,HH Hermans House Documentary,2013
website2.tiff,2013_HH_Hermans_House_Documentary_image04of04.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Hermans House 2002-2020/2013 HH Hermans House Documentary/2013 HH Hermans House Documentary_gallery/website2.tiff,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2013 HH Herman’s House Documentary/2013 HH Herman’s House Documentary_gallery/2013_HH_Hermans_House_Documentary_image04of04.png,HH Hermans House Documentary,2013
IMG_0574.jpg,2013_THTHB_Montreal_image01of10.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Hermans House 2002-2020/2013 THTHB Montreal/2013 THTHB Montreal_gallery/IMG_0574.jpg,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2013 THTHB Montreal/2013 THTHB Montreal_gallery/2013_THTHB_Montreal_image01of10.png,THTHB Montreal,2013
IMG_0591.jpg,2013_THTHB_Montreal_image02of10.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Hermans House 2002-2020/2013 THTHB Montreal/2013 THTHB Montreal_gallery/IMG_0591.jpg,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2013 THTHB Montreal/2013 THTHB Montreal_gallery/2013_THTHB_Montreal_image02of10.png,THTHB Montreal,2013
IMG_0594.jpg,2013_THTHB_Montreal_image03of10.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Hermans House 2002-2020/2013 THTHB Montreal/2013 THTHB Montreal_gallery/IMG_0594.jpg,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2013 THTHB Montreal/2013 THTHB Montreal_gallery/2013_THTHB_Montreal_image03of10.png,THTHB Montreal,2013
IMG_0603.jpg,2013_THTHB_Montreal_image04of10.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Hermans House 2002-2020/2013 THTHB Montreal/2013 THTHB Montreal_gallery/IMG_0603.jpg,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2013 THTHB Montreal/2013 THTHB Montreal_gallery/2013_THTHB_Montreal_image04of10.png,THTHB Montreal,2013
